Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Features,Colour,page
ADRO,Men's Regular Fit T-Shirt,3.7 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A08172353TGXDL4UFPT4L&url=%2FAdro-Printed-Cotton-T-Shirt-Blue_Large%2Fdp%2FB0716YTSB2%2Fref%3Dsr_1_105_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-105-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_btf,722 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Half Sleeve']",Navy Blue,2
Spark,Men's Cotton Polo T-Shirt,3.7 out of 5 stars,499,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A05568783O11RGU2X49Q6&url=%2FSpark-Mens-Premium-Cotton-T-shirt%2Fdp%2FB012GCJC0S%2Fref%3Dsr_1_106_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-106-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_btf,519 ratings,"['Colour : Black Melange, Material : 100% Premium Organic Cotton', 'Sleeve Type: Half, Fit Type: Regular. Superior Smooth fabric, Melange Texture, Elegant stitching and super finish. Special Neck Tape for additional comfort.', 'Closure Type: Button. Solid Polo, Vibrant Colours. Polo t shirt for men, t shirt for men with collar, collar t shirts for men, cotton t shirts for men, Plain Polo, Tshirts for men, tshirts for mens half sleeve', 'HOW TO SELECT YOUR CORRECT SIZE : Take any Polo T-shirt that is available with you and fits you perfectly. 2 Major parameters of selecting Size are 1. CHEST : Measure around the fullest part, place the tape close under the arms and make sure the tape is flat across the back. 2. FRONT LENGTH : Measure from the highest point of the shoulder to the desired hemline as shown in the Image. These both details will give you an idea of what Size Polo T-shirt you should consider for buying.', 'Classy Formal and Casual wear. The Model in the image is wearing a ""Medium"" Size Polo T-shirt. Please refer to the ""Size Chart"" to select your Size. Care instructions: Do not bleach. Dry in shade. Wash with similar colors. Machine wash.']",Charcoal Grey,2
KGB Polo,Men's Regular Fit T-Shirt (Pack of 4),4.0 out of 5 stars,975,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A1017024SPQJMR4IQ203&url=%2FKGB-Polo-Regular-T-Shirt-kgb_tee_4pack_L_Z11Z19Z22Z23_Multicolored_Large%2Fdp%2FB084TG2JSG%2Fref%3Dsr_1_107_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-107-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_btf,120 ratings,"['Care Instructions: Regular machine Wash; Wash Dark Colors separately', 'Fit Type: Regular', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",Multicolor7,2
ADRO,Men's Regular Fit T-Shirt,4.1 out of 5 stars,399,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A08067023TEXTNNDKHBP4&url=%2FADRO-Cotton-Printed-T-Shirt-Rnrbb_Navy%2Fdp%2FB07TLCGSQV%2Fref%3Dsr_1_108_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-108-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_btf,16 ratings,"['Care Instructions: Machine wash cold , Do not bleach , Tumble dry low, Warm iron , Do not dry clean', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Navy Blue,2
Cazibe,Men's Striped Regular Fit T-Shirt,,299,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0319556IE7P0KNJXEKK&url=%2FCazibe-Striped-Regular-T-Shirt-CZ11107_Red%2Fdp%2FB083V36C6K%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-193-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_atf_next,0,"['Care Instructions: hand wash', 'Fit Type: regular fit', 'Color: Red', 'Material: Cotton', 'Hand wash']",Red,5
KGB,Men's Regular Fit Polos,3.5 out of 5 stars,599,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A056352610W3UX6LPLX1O&url=%2FKGB-Shirts-Sleeves-Collar-Pocket%2Fdp%2FB07XFB91PP%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-194-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_atf_next,101 ratings,"['Care Instructions: Cotton', 'Fit Type: Regular Fit', 'Made from 100 % Super Fine cotton', 'Long lasting colors', 'Carefully designed for superior fit']",Pink,5
AWG - All Weather Gear,Men's Regular Fit T-Shirt(Pack of 6),3.6 out of 5 stars,749,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A08367085GTJ1M80655S&url=%2FAWG-Weather-Polyester-T-Shirt-Multicolour%2Fdp%2FB07N81YB48%2Fref%3Dsr_1_195_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-195-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_atf_next,78 ratings,"['Care Instructions: Do Not Bleach. Wash with similar colours. Machine wash cold', 'Fit Type: Regular Fit', 'Fabric: Polyester', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,5
KGB Polo,Men's Regular Fit T-Shirt (Pack of 4),4.0 out of 5 stars,975,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A1017024SPQJMR4IQ203&url=%2FKGB-Polo-Regular-T-Shirt-kgb_tee_4pack_L_Z11Z19Z22Z23_Multicolored_Large%2Fdp%2FB084TG2JSG%2Fref%3Dsr_1_196_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-196-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_atf_next,124 ratings,"['Care Instructions: Regular machine Wash; Wash Dark Colors separately', 'Fit Type: Regular', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",Multicolor7,5
Amazon Brand - Jam & Honey,Boys' Regular Fit T-Shirt,4.5 out of 5 stars,872,https://www.amazon.in/Amazon-Brand-Regular-T-Shirt-SS19KBP05TEE112_Multicolor_6-7/dp/B07R1195W8/ref=sr_1_197?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-197,64 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Material: Cotton', 'Short sleeve', 'Machine wash']",Multicolor 6,5
Levi's,Men's Regular fit T-Shirt,3.8 out of 5 stars,849,https://www.amazon.in/Levis-Printed-Regular-T-Shirt-16960-0267_Blue_XL/dp/B07SML92V9/ref=sr_1_198?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-198,6 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Blue', 'Material: Cotton', 'Regular fit', 'Half sleeve', 'Pattern: Printed', 'Machine wash']",,5
ISAKAA,Baby Boys' T-Shirt,3.3 out of 5 stars,625,https://www.amazon.in/ISAKAA-Cotton-Sleeve-T-shirt-Months/dp/B07PDC4NNF/ref=sr_1_199?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-199,144 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",10 Colours,5
ARISE,Solid Men's V-Neck Blue T-Shirt,,399,https://www.amazon.in/ARISE-Solid-V-neck-T-Shirt-Large/dp/B01DT8KDVU/ref=sr_1_200?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-200,0,"['CONTRAST NECK RIB', 'SOFT HAND FEEL']",,5
Goodway,Boys' T-Shirt (Pack of 5),4.2 out of 5 stars,587,https://www.amazon.in/Goodway-Junior-Theme-Combo-T-Shirts/dp/B00KNU1UZQ/ref=sr_1_201?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-201,212 ratings,"['Made in India Most Loved Fabric That Suits for Indian Weather Conditions', 'Material : 100% Super Combed Cotton ,Biowashed Fabric - 170-180 Gsm', 'Occation: Active Wear, Go to park/beach/hiking suitable for homewear,daily wear, Sports Wear', 'Features : Round Neck , Short Sleeve 5 Different Colour and Theme Printed Tshirt comes in Various themes with colorfull Prints', 'Package Included: Pack of 5 Quality Tshirt']",,5
United Colors of Benetton,Men's Solid Polo,4.6 out of 5 stars,559,https://www.amazon.in/United-Colors-Benetton-Regular-19A3089J4011I_100_XL_Black/dp/B07QLXMDGD/ref=sr_1_202?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-202,3 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color name: Black', 'Material: Cotton', 'Pattern: Solid', 'Machine wash', 'Made in India', 'Plus size available from size XXL onwards']",,5
TotzTouch,Baby | Kids Sleeveless Cotton Tee Shirt Printed Multi Color Pack of 5,4.2 out of 5 stars,599,https://www.amazon.in/TotzTouch-Sleeveless-Cotton-Shirt-Printed/dp/B08866C85Y/ref=sr_1_203?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-203,56 ratings,"['Care Instructions: Machine wash,iron on reverse, wash dark colors separately.', 'Fit Type: Regular Fit', 'These t shirt is made of 100% soft breathable cotton makes it perfect for hot summers.', 'Sturdy stitching quality perfect as daily wear to support your little one long play time.', 'Round neck with stretchable soft rib makes it easy to wear.', 'Attractive prints on chest. This combo pack contains 5 garments:Colours - red,white,yellow,navy,royal blue.', 'These tops can be mix and match with bottoms of your choice.Gives a trendy ,fashionable look yet keeps your baby comfortable all day long.']",Multi Color,5
Amazon Brand - Symbol,Men's Regular fit T-Shirt (Pack of 5),5.0 out of 5 stars,1009,https://www.amazon.in/Amazon-Brand-Regular-T-Shirt-SS20SYMTEE42-H_Multi-CLR/dp/B081VMDD74/ref=sr_1_204?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-204,1 rating,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Material - 100% Cotton', 'Fit Type - regular fit', 'Half Sleeve T-Shirt', 'Quality fabric for comfort and durability', 'Bio wash for better handfeel', 'Machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm ironMade in India']",MULTI-CLR8,5
Red Tape,Men's Solid Regular Fit T-Shirt,4.0 out of 5 stars,479,https://www.amazon.in/Red-Tape-Regular-RHP0003_Peach-Melange_Medium/dp/B07MYDYNQ8/ref=sr_1_205?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-205,7 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Charcoal Melange', '60 % Cotton, 40% Polyester', 'regular fit', 'Machine wash', 'solid', 'half sleeve', 'round neck']",PEACH MELANGE,5
Espresso,Solid Men's Premium Cotton V. Neck T.Shirts - Pack of 2,3.6 out of 5 stars,,https://www.amazon.in/Espresso-Solid-Premium-Cotton-T-Shirts/dp/B074W6T956/ref=sr_1_206?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-206,30 ratings,"['Care Instructions: Regular Machine Wash', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: V-Neck', 'Pattern: Striped']",black/white,5
Amazon Brand - Jam & Honey,Girl's Starred Regular fit T-Shirt (Pack of 2) (JHSS20GTSHP202_ Multicolor 4 5-6 Years),,425,https://www.amazon.in/Amazon-Brand-Starred-Regular-JHSS20GTSHP202_Multicolor/dp/B0839CFCMB/ref=sr_1_207?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-207,0,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Multi', '100% Cotton', 'Half sleeve', 'machine wash']",,5
Amazon Brand - Symbol,Men's Solid T-Shirt,4.3 out of 5 stars,239,https://www.amazon.in/Amazon-Brand-Regular-T-Shirt-SS20SYMTEE14-B_White/dp/B081VMBW4M/ref=sr_1_208?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-208,6 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Material - 100% Cotton', 'Fit Type - regular fit', 'Half Sleeve T-Shirt', 'Color block tee', 'Bio wash for better handfeel', 'Machine wash warm, wash dark colors separately, do not bleach, tumble dry low, warm ironMade in India']",WHITE,5
VIMAL JONNEY,Men's Printed Round Neck Tshirt,3.6 out of 5 stars,311,https://www.amazon.in/VIMAL-Cotton-Crush-Printed-T-Shirt/dp/B079RGK6S7/ref=sr_1_209?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-209,508 ratings,"['Fit Type: Slim Fit', 'Printed Tshirts', 'Fabric-Cotton', '3D Print', 'Round Neck', 'Halfsleeves']",Blue,5
Adidas,Men's Regular fit T-Shirt,4.8 out of 5 stars,499,https://www.amazon.in/Adidas-Plain-Regular-T-Shirt-DQ3089_White/dp/B07KGCPZMM/ref=sr_1_210?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-210,8 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: White', '100% Cotton', 'Fit type: Regular Fit', 'Care instruction: Machine wash']",,5
Levi's,Men's Regular fit T-Shirt,3.6 out of 5 stars,639,https://www.amazon.in/Levis-Printed-Regular-T-Shirt-16960-0274_Blue_M/dp/B07SNLJV71/ref=sr_1_211?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-211,12 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Blue', 'Material: Cotton', 'Regular fit', 'Half sleeve', 'Pattern: Printed', 'Machine wash']",,5
RAMYA COLLECTION,Women's T-Shirt,4.3 out of 5 stars,297,https://www.amazon.in/RAMYA-COLLECTION-Womens-Long-T-Shirt/dp/B07W43YLN5/ref=sr_1_212?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-212,14 ratings,"['Care Instructions: DO NOT BLEACH', 'Fit Type: Loose Fit', 'Fabric: Blended', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",Pink,5
AMERICAN CREW,Men's Polo AC160 Grey,4.1 out of 5 stars,599,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03352231JZBA62NB9BQB&url=%2FAmerican-Crew-Mens-AC160-Large%2Fdp%2FB00SYP38CA%2Fref%3Dsr_1_213_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-213-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_mtf,133 ratings,"['Regular Fit Half Sleeve Polo is made of comfortable, Bio Washed cotton-poly pique fabric, a three-button placket, and ribbed cuffs for a classic look.', 'Fabric Composition - Cotton 60% Poly 40% Blend, Bio Wash Pique Fabric.', 'Pattern - Color Block Men’s Polo Tshirt, Rib Collar &amp; Sleeve for Amazing Fit.', 'Classic ""American Crew"" Signature Polo with Embroidery on Chest.', '“Made In India” by Socially Compliant MSME Factory. All Components Used to make this T-Shirt are Proudly ""Made in India"".']",Charcoal & Black,5
Van Heusen Athleisure,Men's Solid Regular Fit T-Shirt,4.2 out of 5 stars,549,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A047473950J62QFZ7RL6&url=%2FVan-Heusen-Athleisure-60001_Scarlet-Sage_Medium%2Fdp%2FB07R8VB2WN%2Fref%3Dsr_1_214_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-214-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_mtf,524 ratings,"['Care Instructions: machine wash', 'Fit Type: Regular Fit', 'Disclaimer: Product comes in assorted prints. Actual colours and prints might vary from the image shown here', 'V-neck', 'Regular fit', 'Half sleeve', 'Machine wash cold', 'Made in India']",Scarlet Sage,5
Amazon Brand - Symbol,Men's Solid Regular fit Half Sleeve Polo,3.9 out of 5 stars,319,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A025170628GZCLW60OUGC&url=%2FAmazon-Brand-Symbol-Mens-AW17MPCP9_L_Tango%2Fdp%2FB073X4MJFW%2Fref%3Dsr_1_215_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-215-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_mtf,2012 ratings,"['Care Instructions: Machine wash cold with similar colors, gentle cycle, only non-chlorine bleach (when needed), tumble dry low, warm iron if needed, do not iron on print', 'Fit Type: regular fit', 'Material - 60% Cotton and 40% Polyester', 'Fit Type - Regular fit; Half sleeve Polo T-Shirt', 'Pattern - Solid', 'Polo with classic collar', 'Hand wash']",Tango Red,5
VIMAL JONNEY,Multicolor Full Sleeve T-Shirt for Men(Pack of 3)-T_12_BLK_12_ANT_10_MLG-03-P,3.0 out of 5 stars,764,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0885277283RK4E3T67RP&url=%2FVIMAL-JONNEY-Multicolor-T-Shirt-T_12_BLK_12_ANT_10_MLG-03-S%2Fdp%2FB07W3W9MRN%2Fref%3Dsr_1_216_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-216-spons%26psc%3D1&qualifier=1594477647&id=846902415385629&widgetName=sp_mtf,2 ratings,"['Fit Type: Regular Fit', 'Hooded Neck', 'Breathable Fabric', 'Pack Of 3', 'Full Sleeves', 'Solid']",,5
Try This,Men's Slim Fit Polos,3.7 out of 5 stars,449,https://www.amazon.in/Try-This-Mens-Cotton-T-Shirt/dp/B07V2NM8S5/ref=sr_1_217?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-217,372 ratings,"['Care Instructions: Hand Wash', 'Fit Type: Slim Fit', 'Material - 100% Cotton , Color -Black', 'Neck Type - Polo ,Sleeve Type - Full Sleeve', 'Occasion - Casual', 'SARA runs true to size. To ensure the best fit, we suggest consulting the size chart. Because it is a slim fit t-shirt which gives perfect fit by eliminating excess fabric from regular fit', 'WASHCARE: Wash separately with mild detergent and dry inside out']",Blue,5
Chromozome,Men's T-Shirt,3.7 out of 5 stars,299,https://www.amazon.in/Chromozome-Regular-T-Shirt-STS-3-N-234_Black_X-Large/dp/B07NDL1ZWJ/ref=sr_1_218?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-218,46 ratings,"['Care Instructions: machine wash', 'Fit Type: Regular fit', 'Color: Black', '100% Cotton', 'Round neck', 'Half sleeve', 'Regular fit', 'Machine wash']",Black,5
Puma,Men's Regular fit Active Base Layer T-Shirt,4.3 out of 5 stars,899,https://www.amazon.in/Puma-Printed-Regular-58242603_Surf-Web_Small/dp/B07VHFLZT3/ref=sr_1_219?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-219,5 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Surf The Web', 'Material: synthetic', 'Fit type: Regular Fit', 'Care Instruction: Machine wash', 'Pattern: printed']",,5
Reebok,Men's Regular fit T-Shirt,5.0 out of 5 stars,785,https://www.amazon.in/Reebok-Regular-T-Shirt-FQ4883_XL_Collegiate-X-Large/dp/B082QGXGKW/ref=sr_1_220?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-220,2 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color name: Collegiate Navy', 'Material: Synthetic', 'Pattern: Solid', 'Short Sleeve', 'Machine Wash']",,5
Sathiyas,Girls' T-Shirt (Pack of 3),3.7 out of 5 stars,399,https://www.amazon.in/Sathiyas-Polycotton-Graphic-asvT26_6-7y-Multicolour/dp/B074L78KVV/ref=sr_1_221?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-221,63 ratings,"['Fabric: 80% Cotton; 20% Polyester', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,5
Mothercare,Boy's Animal Print T-Shirt (Pack of 3),5.0 out of 5 stars,749,https://www.amazon.in/Mothercare-Animal-Regular-T-Shirt-SC520-1_Multicoloured_3-4/dp/B07Q8382YB/ref=sr_1_222?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-222,4 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Multicoloured', '100% Cotton', 'Short sleeve', 'machine wash']",,5
Fenoix,Men's Regular Fit T-Shirt,3.6 out of 5 stars,375,https://www.amazon.in/FenoixMens-Cotton-Sleeve-T-Shirt-Peacock-Large/dp/B07FN58B7Y/ref=sr_1_223?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-223,399 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Full Sleeve']",Peacock,5
Pro Gym,Men's Slim Fit T-Shirt,3.9 out of 5 stars,431,https://www.amazon.in/Pro-Gym-Stretchable-T-Shirt-Gymming/dp/B07TN5CS9Z/ref=sr_1_224?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-224,252 ratings,"['Fit Type: Slim Fit', 'Fabric: Lycra', 'Neck Style: Round Neck', 'Pattern: Printed', 'Sleeve Type: Long Sleeve']",Black,5
Blacked,Women's T-Shirt,4.0 out of 5 stars,329,https://www.amazon.in/Blacked-Womens-Cotton-Sleeve-T-Shirt/dp/B07YSLX755/ref=sr_1_225?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-225,116 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: 3/4th Sleeve']",Grey,5
