Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Shein,SHEIN Girls Ruffle Trim Ribbed Knit Tee,4.0,555,https://www.shein.in/Girls-Ruffle-Trim-Ribbed-Knit-Tee-p-652551-cat-2015.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,51,Red,Long Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,SHEIN Girls High Neck Puff Sleeve Striped Tee,4.0,555,https://www.shein.in/Girls-High-Neck-Puff-Sleeve-Striped-Tee-p-643922-cat-2015.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,104,Black and White,Long Sleeve,High Neck,"95% Cotton, 5% Spandex",Classic Fit,Shein
Shein,SHEIN Girls Roll Neck Heather Knit Graphic Tee,4.083333333333334,555,https://www.shein.in/Girls-Roll-Neck-Heather-Knit-Graphic-Tee-p-659517-cat-2015.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,56,Grey,Long Sleeve,Stand Collar,"95% Cotton, 5% Spandex",Modern Fit,Shein
Shein,SHEIN Pearl Embellished Flounce Sleeve Rib-knit Tee,4.0,555,https://www.shein.in/Pearl-Embellished-Flounce-Sleeve-Rib-knit-Tee-p-658316-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,520,Burgundy,Long Sleeve,Stand Collar,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Plunging Neck Heathered Knit Tee,3.833333333333333,552,https://www.shein.in/Plunging-Neck-Heathered-Knit-Tee-p-642857-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,115,Grey,Long Sleeve,V neck,"95% Polyester, 5% Spandex",Slim Fit,Shein
Shein,Fringe Trim Solid Tee,4.0,555,https://www.shein.in/Fringe-Trim-Solid-Tee-p-664937-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,12,Black,Long Sleeve,Round Neck,"97% Polyester, 3% Spandex",Regular Fit,Shein
Shein,SHEIN Plus Stripe Sequin Patched Sleeve Tee,4.083333333333334,939,https://www.shein.in/Plus-Stripe-Sequin-Patched-Sleeve-Tee-p-647005-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,83,Black,Long Sleeve,V neck,"95% Rayon, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Plus V Cut Fold-over Bardot Tee,3.75,773,https://www.shein.in/Plus-V-Cut-Fold-over-Bardot-Tee-p-645874-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,162,Black,Long Sleeve,Keyhole Neckline,"95% Polyester, 5% Spandex",Slim Fit,Shein
Shein,SHEIN Striped Print Crop Tee,3.833333333333333,555,https://www.shein.in/Striped-Print-Crop-Tee-p-643273-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,20,Blue,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Plus Contrast Plaid Sleeve Drop Shoulder Tee,4.083333333333334,929,https://www.shein.in/Plus-Contrast-Plaid-Sleeve-Drop-Shoulder-Tee-p-661587-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,20,Multicolor,Long Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,Men Letter Print Tee,3.916666666666667,1380,https://www.shein.in/Men-Letter-Print-Tee-p-588523-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,265,Dusty Pink,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Striped Print Ringer Tee,3.916666666666667,563,https://www.shein.in/Men-Striped-Print-Ringer-Tee-p-1060147-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,995,White,Short Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Men Slogan Patched Detail Top,3.916666666666667,532,https://www.shein.in/Men-Slogan-Patched-Detail-Top-p-789383-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,3404,Black,Long Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,Men Raglan Sleeve Ruched Tee,4.0,952,https://www.shein.in/Men-Raglan-Sleeve-Ruched-Tee-p-818539-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,2391,Black,Long Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,SHEIN Men Letter Graphic Striped Tee,4.0,661,https://www.shein.in/Men-Letter-Graphic-Striped-Tee-p-1068502-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1043,Multicolor,Short Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,SHEIN Men Short Sleeve Striped Tee,4.083333333333334,569,https://www.shein.in/Men-Short-Sleeve-Striped-Tee-p-1028141-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,706,Pink,Short Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Men Striped Short Sleeve Tee,4.0,762,https://www.shein.in/Men-Striped-Short-Sleeve-Tee-p-478824-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1051,Mustard Yellow,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Slim Fit,Shein
Shein,SHEIN Men Striped Neck Letter Graphic Metallic Tee,4.0,528,https://www.shein.in/Men-Striped-Neck-Letter-Graphic-Metallic-Tee-p-889185-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,586,Grey,Short Sleeve,Round Neck,Cotton,Slim Fit,Shein
Shein,SHEIN Men Tunic Ringer Tee,4.0,1022,https://www.shein.in/Men-Tunic-Ringer-Tee-p-666852-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,467,Dark Green,Short Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Men Two Tone Feather Print Top,4.083333333333334,787,https://www.shein.in/Men-Two-Tone-Feather-Print-Top-p-1020020-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,353,Black and White,Short Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,Men Solid Basic Tee 2pcs,3.833333333333333,1077,https://www.shein.in/Men-Solid-Basic-Tee-2pcs-p-732970-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1280,Black and White,Short Sleeve,Round Neck,"35% Cotton, 65% Polyester",Regular Fit,Shein
Shein,SHEIN Men Contrast Tribal Trim Pocket Patched Top,4.083333333333334,747,https://www.shein.in/Men-Contrast-Tribal-Trim-Pocket-Patched-Top-p-989236-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,85,White,Short Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Men Cut-and-sew Letter & Striped T-shirt,3.916666666666667,835,https://www.shein.in/Men-Cut-and-sew-Letter-Striped-T-shirt-p-734130-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,484,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Tie Dye Floral Flocked Mesh Top,3.916666666666667,527,https://www.shein.in/Men-Tie-Dye-Floral-Flocked-Mesh-Top-p-974365-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,545,Multicolor,Short Sleeve,Round Neck,"92% Rayon, 8% Spandex",Slim Fit,Shein
Shein,Men 3D Geometric Print Tee,3.916666666666667,834,https://www.shein.in/Men-3D-Geometric-Print-Tee-p-693775-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,866,Black,Short Sleeve,Round Neck,"98% Polyester, 2% Spandex",Slim Fit,Shein
Shein,SHEIN Men Letter Graphic Tee,4.0,828,https://www.shein.in/Men-Letter-Graphic-Tee-p-929530-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,64,White,Long Sleeve,Round Neck,Polyester,Slim Fit,Shein
Shein,SHEIN Men Turtle Neck Contrast Side Striped Top,4.083333333333334,876,https://www.shein.in/Men-Turtle-Neck-Contrast-Side-Striped-Top-p-925724-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1066,White,Long Sleeve,High Neck,Polyester,Regular Fit,Shein
Shein,SHEIN Men Neon Green Asymmetrical Hem Tee,4.0,825,https://www.shein.in/Men-Neon-Green-Asymmetrical-Hem-Tee-p-1000081-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,33,"Green, Bright",Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Figure & Letter Graphic Tank Top,4.0,825,https://www.shein.in/Men-Figure-Letter-Graphic-Tank-Top-p-1065437-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,87,Black,Sleeveless,Round Neck,"60% Cotton, 32.5% Polyester, 7.5% Spandex",Regular Fit,Shein
Shein,Men Letter Graphic Tee,4.083333333333334,456,https://www.shein.in/Men-Letter-Graphic-Tee-p-761913-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,266,Black,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
Shein,SHEIN Men Landscape & Letter Graphic Tank Top,4.0,999,https://www.shein.in/Men-Landscape-Letter-Graphic-Tank-Top-p-724883-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,763,Baby Blue,Sleeveless,Round Neck,"95% Polyester, 5% Spandex",Slim Fit,Shein
Shein,SHEIN Men Letter Graphic Ringer Tee,4.0,999,https://www.shein.in/Men-Letter-Graphic-Ringer-Tee-p-700501-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,851,Burgundy,Short Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Men Pocket Patched Striped Tee,3.916666666666667,999,https://www.shein.in/Men-Pocket-Patched-Striped-Tee-p-1026327-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,991,Black and White,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Floral Ombre Tee,4.083333333333334,999,https://www.shein.in/Men-Floral-Ombre-Tee-p-953138-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,127,Multicolor,Short Sleeve,Round Neck,Polyester,Regular Fit,Shein
